nm_id;advert_id;цвет;действие;причина;ставка_₽;маржа_live_%;ДРР_профиля_%;ДРР_потолок_%;расход_₽;выручка_ВСЯ_₽;выручка_органика_₽;заказы_всего;заказы_реклама;заказы_органика;заказы_прошлая_неделя;в_корзину;показы_рекл;клики_рекл;открытия_всего;орг_позиция
324986752;35514220;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;18.5;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
313195204;35514511;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.1;;8.1;0.00;0;0;0;0;0;0;0;7;0;0;
869012053;35507796;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.6;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
865151887;35508404;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;18.4;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
874781979;35505238;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.2;;0.0;0.00;0;0;0;0;0;0;0;8;0;0;
432720891;35511919;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.5;;0.0;0.00;0;0;0;0;0;0;0;36;0;1;
886624402;35501886;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.3;;2.3;0.00;0;0;0;0;0;0;0;3;0;0;
982291456;36462835;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.6;;8.6;0.00;0;0;0;0;0;0;0;9;0;0;
323171868;35513491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.8;;0.8;0.00;0;0;0;0;0;0;0;1;0;0;
871631858;35507256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;31.3;;6.3;0.00;0;0;0;0;0;0;0;6;0;0;
887055133;35501683;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.0;;12.0;0.00;0;0;0;0;0;0;0;1;0;0;
912742121;35498462;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.6;;2.6;0.00;0;0;0;0;0;0;0;7;0;0;
323147124;36459075;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.1;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
880647051;35503784;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.7;;8.7;0.00;0;0;0;0;0;0;0;1;0;0;
323108381;36460596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.3;;0.0;0.00;0;0;0;0;0;0;0;20;0;0;
883402744;35497916;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.2;;5.2;0.00;0;0;0;0;0;0;0;10;0;0;
323195360;36458352;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;16.8;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
884801936;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.5;;8.5;0.00;0;0;0;0;0;0;0;1;0;0;
887074830;35501683;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.8;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
495475853;35495292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.0;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
881073826;35503784;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.5;;8.5;0.00;0;0;0;0;0;0;0;2;0;0;
887178504;35501683;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;32.6;;7.6;0.00;0;0;0;0;0;0;0;4;0;0;
871724949;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.1;;15.1;0.00;0;0;0;0;0;0;0;1;0;0;
913091177;35499491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.3;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
323218105;35513180;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.6;;3.6;0.00;0;0;0;0;0;0;0;73;0;0;
882851021;35503146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;18.5;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
872416690;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.0;;15.0;0.00;0;0;0;0;0;0;0;4;0;0;
881922673;35503414;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.2;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
871062720;35507605;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.1;;0.0;0.00;0;0;0;0;0;0;0;13;0;0;
877247679;35498621;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.5;;15.5;0.00;0;0;0;0;0;0;0;2;0;0;
870453283;35500638;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.2;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
877429486;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.8;;14.8;0.00;0;0;0;0;0;0;0;1;0;0;
881298301;35503784;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;16.4;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
923536971;35497681;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.2;;14.2;0.00;0;0;0;0;0;0;0;7;0;0;
323226459;35498621;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.2;;11.2;0.00;0;0;0;0;0;0;0;1;0;0;
883430403;35502978;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;31.0;;6.0;0.00;0;0;0;0;0;0;0;2;0;0;
323194792;36459301;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.5;;0.0;0.00;0;0;0;0;0;0;0;9;0;0;
912736644;35500111;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.0;;5.0;0.00;0;0;0;0;0;0;0;1;0;0;
883121112;35503146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.9;;0.0;0.00;0;0;0;0;0;0;0;11;0;0;
885467223;35497479;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.7;;10.7;0.00;0;0;0;0;0;0;0;17;0;0;
874776336;35505238;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.2;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323109273;35498621;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.9;;13.9;0.00;0;0;0;0;0;0;0;1;0;0;
323122285;35514220;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.4;;8.4;0.00;0;0;0;0;0;0;0;3;0;1;
873340924;36458352;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.6;;12.6;0.00;0;0;0;0;0;0;0;2;0;0;
878629026;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.4;;13.4;0.00;0;0;0;0;0;0;0;1;0;0;
324987459;35513872;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.8;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
865028672;35501262;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.7;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
865739186;35508061;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.0;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
871033460;35507605;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.0;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
885310480;35502200;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.0;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
877430333;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.8;;14.8;0.00;0;0;0;0;0;0;0;1;0;0;
872381311;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.5;;8.5;0.00;0;0;0;0;0;0;0;1;0;0;
884119269;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.9;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
434798701;35512936;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.6;;14.6;0.00;0;0;0;0;0;0;0;8;0;0;
323091532;36460596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.9;;9.9;0.00;0;0;0;0;0;0;0;3;0;0;
879575728;35504537;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.4;;9.4;0.00;0;0;0;0;0;0;0;3;0;0;
887251028;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;42.0;;17.0;0.00;0;0;0;0;0;0;0;6;0;0;
913005885;35498621;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.6;;2.6;0.00;0;0;0;0;0;0;0;4;0;0;
887416622;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.6;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
923517894;35497681;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.9;;9.9;0.00;0;0;0;0;0;0;0;3;0;0;
865324732;35500249;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.9;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323299191;35513491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.7;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
884657521;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.5;;8.5;0.00;0;0;0;0;0;0;0;1;0;0;
343260998;35511919;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.3;;0.0;0.00;0;0;0;0;0;0;0;7;0;1;
313215168;35509833;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.1;;15.1;0.00;0;0;0;0;0;0;0;3;0;0;
923515069;35497681;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.9;;9.9;0.00;0;0;0;0;0;0;0;4;0;0;
323166238;35508987;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.8;;3.8;0.00;0;0;0;0;0;0;1;46;0;1;
877790356;35501028;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.6;;0.6;0.00;0;0;0;0;0;0;0;1;0;0;
438356264;35514220;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;44.1;;19.1;0.00;0;0;0;0;0;0;0;2;0;0;
872366536;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.2;;10.2;0.00;0;0;0;0;0;0;0;11;0;1;
313214844;35495292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.4;;0.0;0.00;0;0;0;0;0;0;0;11;0;0;
883722747;35502978;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.4;;0.4;0.00;0;0;0;0;0;0;0;2;0;0;
879736713;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.6;;14.6;0.00;0;0;0;0;0;0;0;5;0;0;
885253158;35502200;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.0;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
881133335;35503784;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.1;;9.1;0.00;0;0;0;0;0;0;0;1;0;0;
885358453;35502200;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.4;;0.0;0.00;0;0;0;0;0;0;0;14;0;0;
880652994;35503784;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.7;;10.7;0.00;0;0;0;0;0;0;0;3;0;0;
323270732;35499257;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.9;;15.9;0.00;0;0;0;0;0;0;0;10;0;0;
434719719;36463324;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.6;;13.6;0.00;0;0;0;0;0;0;0;1;0;0;
323184451;36459468;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.0;;15.0;0.00;0;0;0;0;0;0;0;1;0;0;
376200821;35513491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.0;;8.0;0.00;0;0;0;0;0;0;0;3;0;0;
323221859;35509833;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.8;;9.8;0.00;0;0;0;0;0;0;0;1;0;0;
879752571;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.2;;2.2;0.00;0;0;0;0;0;0;0;4;0;0;
323317689;36459894;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.4;;8.4;0.00;0;0;0;0;0;0;0;2;0;0;
323126043;35588483;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;15.8;;0.0;0.00;0;0;0;0;0;0;0;59;0;0;
435044355;35495292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;31.2;;6.2;0.00;0;0;0;0;0;0;0;1;0;0;
313184650;35514926;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.6;;13.6;0.00;0;0;0;0;0;0;0;6;0;0;
913008603;35498462;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.6;;2.6;0.00;0;0;0;0;0;0;0;10;0;0;
324995265;35511919;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.8;;13.8;0.00;0;0;0;0;0;0;0;1;0;0;
324996043;35497479;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;50.9;;25.9;0.00;0;0;0;0;0;0;1;6;0;4;
871057717;35507605;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;16.9;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
323258405;35588483;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.2;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
438355818;35509833;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.3;;1.3;0.00;0;0;0;0;0;0;0;28;0;0;
880194255;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.9;;0.0;0.00;0;0;0;0;0;0;0;9;0;3;
913090056;35499491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.8;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
887714178;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.1;;2.1;0.00;0;0;0;0;0;0;0;5;0;1;
880288639;35500638;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.5;;5.5;0.00;0;0;0;0;0;0;0;3;0;0;
323090264;36463324;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.8;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
865782734;35508061;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;16.6;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
865731117;35508061;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.8;;0.0;0.00;0;0;0;0;0;0;0;20;0;0;
871693020;35507256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.1;;15.1;0.00;0;0;0;0;0;0;0;1;0;0;
434794513;35512936;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.9;;12.9;0.00;0;0;0;0;0;0;0;1;0;0;
886601368;35497479;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.7;;0.7;0.00;0;0;0;0;0;0;0;2;0;0;
865331216;35500249;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.9;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
859995067;35509529;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.5;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
871668877;35507256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.5;;10.5;0.00;0;0;0;0;0;0;0;1;0;0;
323316279;36459301;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.7;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
912846724;35499393;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.7;;13.7;0.00;0;0;0;0;0;0;0;2;0;0;
313215416;35513491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.5;;9.5;0.00;0;0;0;0;0;0;0;3;0;0;
874822284;35503414;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.5;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
912835051;35500111;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.2;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
915907831;35498671;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.7;;0.7;0.00;0;0;0;0;0;0;0;1;0;0;
871708443;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.1;;15.1;0.00;0;0;0;0;0;0;0;4;0;0;
872420739;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.0;;15.0;0.00;0;0;0;0;0;0;0;2;0;0;
324993851;35512317;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.0;;2.0;0.00;0;0;0;0;0;0;0;1;0;0;
880542171;35500249;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.2;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
874819146;35501262;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.2;;0.2;0.00;0;0;0;0;0;0;0;3;0;0;
884569163;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.5;;8.5;0.00;0;0;0;0;0;0;0;1;0;0;
313194985;36459468;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.5;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
859718078;35509529;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.0;;0.0;0.00;0;0;0;0;0;0;0;6;0;1;
861275277;35509256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;18.4;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
883106508;35503146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.9;;1.9;0.00;0;0;0;0;0;0;0;1;0;0;
877457172;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.2;;11.2;0.00;0;0;0;0;0;0;0;1;0;0;
324989611;35513491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.0;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323349690;35512936;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.7;;4.7;0.00;0;0;0;0;0;0;0;1;0;0;
1003384000;36462624;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.2;;0.2;0.00;0;0;0;0;0;0;0;1;0;0;
343261997;35511919;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.6;;11.6;0.00;0;0;0;0;0;0;0;2;0;0;
887067392;35501683;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.5;;5.5;0.00;0;0;0;0;0;0;0;2;0;0;
877775994;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.2;;11.2;0.00;0;0;0;0;0;1;0;1;0;1;
923520448;35497681;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.9;;9.9;0.00;0;0;0;0;0;0;0;4;0;0;
859987495;35509529;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.6;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
871735351;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.0;;12.0;0.00;0;0;0;0;0;0;0;9;0;0;
881977975;35503414;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.1;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
882131603;35503414;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.4;;11.4;0.00;0;0;0;0;0;0;0;4;0;0;
874380960;35505545;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.6;;0.0;0.00;0;0;0;0;0;0;0;7;0;1;
886554301;35501886;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.4;;2.4;0.00;0;0;0;0;0;0;0;1;0;0;
862498871;35509256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.0;;11.0;0.00;0;0;0;0;0;0;0;1;0;0;
313214497;36460596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.8;;1.8;0.00;0;0;0;0;0;0;0;11;0;0;
886364546;36458352;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.6;;0.6;0.00;0;0;0;0;0;0;0;1;0;0;
913009430;35499491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.7;;3.7;0.00;0;0;0;0;0;0;0;12;0;0;
323221557;36459468;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.5;;11.5;0.00;0;0;0;0;0;0;0;13;0;1;
323362142;35512317;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.1;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
872400680;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.0;;15.0;0.00;0;0;0;0;0;0;0;2;0;0;
313195379;36459301;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.8;;10.8;0.00;0;0;0;0;0;0;0;1;0;0;
869644845;35507605;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.0;;9.0;0.00;0;0;0;0;0;0;0;26;0;0;
874851974;35505238;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;18.1;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
324996122;35511919;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.1;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
724678173;35500111;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.6;;2.6;0.00;0;0;0;0;0;0;0;9;0;2;
323267879;35515230;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.5;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
923580523;35497681;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.6;;11.6;0.00;0;0;0;0;0;0;0;24;0;0;
323133611;35514926;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.9;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
915242402;35498839;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.2;;12.2;0.00;0;0;0;0;0;0;0;2;0;0;
883274958;35502978;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.6;;8.6;0.00;0;0;0;0;0;0;0;2;0;0;
871733144;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.0;;12.0;0.00;0;0;0;0;0;0;0;10;0;0;
867116655;35508061;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;32.4;;7.4;0.00;0;0;0;0;0;0;0;17;0;1;
324979608;35500249;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.4;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
880257093;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.1;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
313196270;36459468;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;45.8;;20.8;0.00;0;0;0;0;0;0;0;11;0;0;
881077426;35503784;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.5;;8.5;0.00;0;0;0;0;0;0;0;2;0;0;
887259649;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.6;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
882852269;35500638;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.0;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
860423702;35501028;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.5;;4.5;0.00;0;0;0;0;0;0;0;1;0;0;
872416027;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.0;;15.0;0.00;0;0;0;0;0;0;0;1;0;0;
913032795;35498926;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;41.1;;16.1;0.00;0;0;0;0;0;0;0;1;0;0;
862491355;35508624;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;18.1;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
869023113;35507796;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.6;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
323195494;35513491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.7;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
871711087;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.1;;15.1;0.00;0;0;0;0;0;0;0;1;0;0;
323164277;35509833;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.0;;12.0;0.00;0;0;0;0;0;0;0;2;0;1;
323254793;35513491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.5;;15.5;0.00;0;0;0;0;0;0;0;2;0;0;
313183132;36463324;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;46.5;;21.5;0.00;0;0;0;0;0;0;0;6;0;3;
878063450;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.3;;1.3;0.00;0;0;0;0;0;0;0;1;0;0;
323092568;36460596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.8;;1.8;0.00;0;0;0;0;0;0;0;3;0;0;
313184009;35513180;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.5;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
887144564;35501683;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.1;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
860014576;35509529;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.1;;5.1;0.00;0;0;0;0;0;0;0;8;0;0;
862514915;35501262;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.7;;3.7;0.00;0;0;0;0;0;0;0;1;0;0;
