account,sku,campaign,bid_now,reason
oz_acc1,4527413811,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4527414189,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4527418980,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4527422227,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543074360,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543074360,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543074522,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543074522,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543074534,от 2000 до 5000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,4543074712,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543075288,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543075406,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543075447,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543075447,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543075503,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543075638,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543075688,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543075708,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543075859,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543075859,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076054,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076064,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543076064,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076084,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076111,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076169,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076244,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543076302,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076376,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076413,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076433,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076589,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543076589,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076631,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076712,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076826,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076863,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543076863,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076938,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543076938,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543076942,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077095,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077120,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543077120,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077242,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077259,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077319,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077330,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077376,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077410,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543077432,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077550,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543077550,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077627,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543077627,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077639,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077792,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543077939,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543077939,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543077941,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543077941,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078006,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078007,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543078039,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543078039,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078130,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,4543078190,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078261,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078353,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543078353,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078424,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078436,от 2000 до 5000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,4543078436,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,4543078440,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543078440,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078539,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543078539,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078545,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078565,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543078565,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078609,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543078609,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078682,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543078702,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078731,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078746,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543078746,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078752,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078766,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078787,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078794,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543078794,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078807,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543078807,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078844,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543078919,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543078919,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079026,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079034,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543079034,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079237,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543079237,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079318,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543079349,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079378,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543079378,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079399,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543079399,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079418,от 0 до 1000,10.0,нет продаж 90 дн
oz_acc1,4543079418,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079443,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543079443,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079444,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079501,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,4543079571,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079625,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543079658,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079701,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079704,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543079816,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543079830,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543079867,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543079964,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543079977,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,4543080018,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080041,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080161,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080264,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080361,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080400,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080616,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080635,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543080635,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080658,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080857,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543080857,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080876,от 0 до 1000,10.0,нет продаж 90 дн
oz_acc1,4543080876,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080881,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543080881,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543080942,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543080942,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081135,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081172,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543081172,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081188,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081220,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081311,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543081468,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543081510,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543081510,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081595,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081605,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081719,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543081719,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081728,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081835,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543081835,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081841,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543081842,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543081842,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081902,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543081902,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081948,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543081948,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543081980,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543081980,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543082250,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543082339,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543082653,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543082712,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543082712,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543082758,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543082758,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543082762,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543082762,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543082804,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543082889,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083004,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083056,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083084,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543083084,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083105,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543083105,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083133,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083193,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083251,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543083251,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083295,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083450,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543083450,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083514,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543083514,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083516,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543083516,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083531,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543083617,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083630,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543083630,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083676,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543083676,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083743,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543083810,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083817,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083834,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543083995,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084010,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084078,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543084078,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084139,от 2000 до 5000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,4543084139,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,4543084164,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084173,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4543084173,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084201,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543084201,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084233,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543084233,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084287,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543084325,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543084325,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084448,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543084448,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084453,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543084453,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084515,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084626,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4543084626,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084649,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543084649,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084653,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543084653,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084698,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084941,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543084962,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543084993,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543084993,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543085146,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543085214,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543085295,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543085315,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543085397,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543085534,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543085534,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543085728,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543085728,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543085751,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543085864,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543085919,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4543085919,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086115,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543086115,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086260,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543086260,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086298,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543086299,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4543086299,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086400,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543086400,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086450,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086492,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543086492,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086541,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086593,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086654,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086699,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543086824,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543086832,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543086832,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086976,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543086976,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543086998,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543086998,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087098,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543087098,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087161,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543087161,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087330,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543087330,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087336,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087386,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543087386,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087409,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543087409,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087440,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543087449,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087485,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543087745,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543087754,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543087754,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087784,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087931,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543087939,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543087939,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543088068,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543088223,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543088348,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543088348,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543088419,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543088737,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4543088737,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543088784,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543088784,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543089167,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543089167,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543089305,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543089340,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543089340,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543089355,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543089396,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543089396,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543089427,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543089427,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543089469,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543089471,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543089471,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543089528,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4543089528,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543089578,от 2000 до 5000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,4543089578,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,4543089935,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543089935,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543090067,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543090067,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543090243,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543090261,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543090324,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543090324,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543090398,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543090949,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543090949,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543091163,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4543091163,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543091172,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4543091172,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543091256,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543091316,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543091334,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543091431,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543091431,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543091461,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543091461,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543091644,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4543091644,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543092138,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543092138,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543092323,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543092849,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543093172,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543093172,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543093369,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543093369,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543093398,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543093463,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543094597,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543094648,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543095030,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543095030,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543095058,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543095058,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543095090,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543095090,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543095119,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543095119,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543095357,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543095357,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543095438,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543095438,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543095750,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543096376,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543096376,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543096478,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543096737,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4543096737,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543097608,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543098251,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4543098251,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543098262,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543098262,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543099068,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543099068,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543099197,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,4543099197,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543099211,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4543099211,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4543099530,от 1000-2000,12.0,нет продаж 90 дн
